"Accession"	"TotLen"	"CDSFrst"	"CDSLast"
"NM_001039365"	1499	140	652
"NM_011340"	1497	136	1389
"XM_001473388"	1497	1	579
"NM_183142"	1497	8	1360
"NM_145566"	1497	115	987
"NM_153171"	1497	187	663
"NM_023154"	1497	570	1334
"NM_009883"	1497	108	998
"NM_028454"	1496	131	1387
"NM_026071"	1496	114	1070
"NM_011615"	1496	81	1037
"NM_023248"	1495	126	878
"NM_023142"	1495	31	1149
"NM_053156"	1495	141	1385
"NM_019814"	1495	137	424
"NM_172935"	1494	70	1299
"NM_145442"	1494	81	1106
"NM_028841"	1493	135	947
"NM_009786"	1493	111	800
"NM_027401"	1493	322	1269
"NM_025517"	1493	122	1222
"NM_011576"	1492	336	1256
"NM_009748"	1492	133	489
"NM_023697"	1492	76	1080
"NM_010909"	1492	111	1256
"NM_053119"	1491	30	902
"NM_182991"	1491	42	1055
"NM_153111"	1491	211	924
"NM_175118"	1491	67	558
"NM_021485"	1491	1	1458
"NM_178910"	1490	168	1070
"NM_009801"	1490	29	811
"NM_138669"	1489	48	1283
"NM_212468"	1489	85	531
"NM_027220"	1488	26	1021
"NM_145147"	1488	523	1446
"NM_028250"	1488	511	1359
"NM_027153"	1487	275	1147
"NM_010744"	1487	11	694
"NM_008235"	1487	235	1083
"NM_025494"	1487	163	1311
"NM_009725"	1486	563	1333
"NM_024221"	1485	61	1140
"NM_019660"	1485	61	372
"NM_009611"	1485	28	1350
"NM_026536"	1485	58	660
"NM_010471"	1484	18	599
"NM_178652"	1483	259	1383
"NM_028455"	1483	82	1359
"NM_153786"	1483	38	1006
"NM_133900"	1482	578	1255
"NM_011270"	1482	18	1274
"NM_007802"	1482	53	1042
"NM_021550"	1481	139	1089
"NM_031189"	1481	44	718
"NM_021791"	1481	78	1241
"NM_021332"	1480	11	1402
"NM_021713"	1480	33	1175
"NM_008437"	1479	172	1431
"NM_053082"	1479	276	992
"NM_021526"	1479	237	1166
"NM_021313"	1478	13	1383
"NM_011464"	1477	361	1119
"NM_033613"	1476	166	1359
"NM_009802"	1475	285	1070
"NM_025692"	1475	176	1387
"NM_023671"	1475	40	765
"NM_007761"	1474	95	541
"NM_026552"	1474	94	600
"NM_025667"	1474	8	688
"NM_026924"	1473	221	1045
"NM_008721"	1473	172	1170
"NM_010391"	1473	19	996
"NM_010107"	1473	100	717
"NM_144532"	1472	54	869
"NM_175502"	1472	522	1439
"NM_025889"	1472	67	609
"NM_028388"	1472	27	773
"NM_025442"	1471	46	1020
"NM_008129"	1470	395	1219
"NM_013588"	1470	117	1139
"NM_199310"	1469	348	590
"NM_133795"	1469	86	964
"NM_146024"	1468	254	1228
"NM_008822"	1468	93	1049
"NM_019958"	1468	157	789
"NM_133679"	1468	49	1095
"NM_021534"	1468	45	683
"NM_026816"	1467	121	870
"NM_030037"	1466	368	1075
"NM_172116"	1466	33	821
"NM_026772"	1466	330	974
"NM_001083329"	1466	121	1338
"NM_078484"	1466	100	1269
"NM_025689"	1466	114	1241
"NM_009810"	1466	64	897
"NM_133836"	1465	367	738
"NM_001039077"	1463	61	522
"NM_011563"	1463	145	741
"NM_010564"	1463	172	1272
"NM_024438"	1463	171	833
"NM_011956"	1462	46	873
"NM_145421"	1461	327	1259
"NM_001008425"	1461	219	1244
"NM_022433"	1460	294	1067
"NM_146057"	1460	105	413
"NM_001048060"	1460	34	288
"NM_008624"	1460	405	1031
"NM_026355"	1458	442	1350
"NM_023396"	1458	249	578
"NM_133689"	1458	98	1381
"NM_017461"	1457	44	1141
"NM_183263"	1457	324	1259
"NM_026446"	1457	123	773
"NM_026001"	1457	12	938
"NM_133772"	1457	94	1185
"NM_199314"	1456	65	1339
"NM_001037539"	1456	73	396
"NM_028308"	1456	34	741
"NM_019500"	1456	533	1252
"NM_177809"	1456	136	1056
"NM_026553"	1455	166	1047
"NM_028012"	1455	38	1018
"NM_027061"	1455	123	1103
"NM_009292"	1455	102	1283
"NM_001080742"	1453	86	394
"NM_007522"	1452	469	1083
"NM_133348"	1452	161	1177
"NM_001012667"	1452	436	738
"NM_029674"	1451	62	1276
"NM_027175"	1451	267	1259
"NM_009800"	1450	307	1293
"NM_026542"	1449	97	1176
"NM_025547"	1449	153	1391
"NM_133238"	1449	25	741
"NM_010701"	1449	161	1165
"NM_007474"	1448	136	921
"NM_021447"	1448	199	1299
"NM_009870"	1448	162	1073
"NM_010352"	1448	265	1362
"NM_029963"	1448	3	1301
"NM_001081654"	1447	220	1149
"NM_017470"	1447	225	542
"NM_026559"	1446	71	442
"NM_145939"	1446	7	1323
"NM_018879"	1446	167	1309
"NM_001081471"	1446	2	736
"NM_023131"	1446	1	990
"NM_021487"	1446	174	605
"NM_007452"	1445	72	845
"NM_025439"	1445	74	625
"NM_029537"	1444	99	779
"NM_008868"	1444	178	630
"NM_133670"	1444	40	831
"NM_019819"	1443	275	871
"NM_026510"	1443	39	779
"NM_146106"	1442	61	780
"NM_178058"	1442	64	1185
"NM_031863"	1442	200	1009
"NM_007753"	1442	7	1260
"NM_001002927"	1442	303	1109
"NM_134022"	1441	54	419
"NM_011051"	1441	44	619
"NM_011569"	1440	106	1362
"NM_026844"	1440	113	352
"NM_011543"	1440	111	602
"NM_025659"	1440	15	1118
"NM_008254"	1440	35	1012
"NM_026494"	1440	68	1003
"NM_029077"	1439	72	1394
"NM_016861"	1438	93	1073
"NM_138670"	1438	195	1088
"NM_028469"	1438	47	718
"NM_028834"	1437	131	1372
"NM_001009948"	1437	29	637
"NM_011874"	1436	75	1331
"NM_026211"	1436	32	841
"NM_009139"	1436	147	497
"NM_007648"	1436	79	648
"NM_009336"	1436	57	1163
"NM_027289"	1435	156	1328
"NM_009392"	1434	147	1001
"NM_013928"	1434	55	861
"NM_133926"	1434	120	1244
"NM_022311"	1434	117	356
"NM_027840"	1434	162	1103
"NM_028967"	1433	58	891
"NM_178255"	1433	171	1250
"NM_009606"	1433	58	1191
"NM_019395"	1433	194	1210
"NM_025336"	1432	73	756
"NM_016778"	1432	191	832
"NM_010056"	1431	183	1052
"NM_025371"	1431	120	1346
"NM_001042605"	1431	86	925
"NM_011275"	1430	49	906
"NM_011526"	1428	78	683
"NM_001039078"	1427	61	486
"NM_145420"	1427	110	553
"NM_145586"	1427	195	680
"NM_183288"	1426	263	994
"NM_001012638"	1425	78	1328
"NM_013538"	1425	67	867
"NM_024216"	1425	112	966
"NM_008677"	1425	223	1242
"NM_026819"	1424	197	1138
"NM_026420"	1424	120	494
"NM_145541"	1424	126	680
"NM_026602"	1422	63	740
"NM_026555"	1421	76	1062
"NM_027287"	1421	280	1293
"NM_024469"	1421	74	1306
"NM_027416"	1421	114	563
"NM_001017419"	1421	159	1238
"NM_027115"	1420	539	1330
"NM_199195"	1419	150	1118
"NM_028284"	1419	30	1055
"NM_010726"	1419	40	1056
"NM_013750"	1419	317	694
"NM_028053"	1417	48	926
"NM_013591"	1417	31	1248
"NM_026725"	1417	93	545
"NM_018781"	1416	1	1164
"NM_009858"	1416	46	687
"NM_080639"	1416	72	746
"NM_009699"	1415	82	897
"NM_007710"	1415	73	1218
"NM_010187"	1415	69	950
"NM_008161"	1415	17	697
"NM_010436"	1414	48	479
"NM_013805"	1414	150	806
"NM_145535"	1414	93	971
"NM_008247"	1414	418	1272
"NM_199199"	1414	62	688
"NM_013926"	1413	64	1152
"NM_009803"	1413	211	1287
"NM_023173"	1413	134	1153
"NM_026561"	1412	149	805
"NM_026123"	1412	327	1106
"NM_028357"	1412	181	942
"NM_009105"	1412	83	916
"NM_024177"	1411	92	1234
"NM_025779"	1411	132	1169
"NM_011387"	1411	41	994
"NM_181279"	1410	53	1315
"NM_030004"	1410	36	995
"NM_011011"	1410	186	1328
"NM_023721"	1410	180	923
"NM_144839"	1410	52	657
"NM_007828"	1410	10	1356
"NM_146026"	1410	261	563
"NM_138580"	1409	81	1184
"NM_199301"	1409	11	994
"NM_026457"	1409	3	1235
"NM_023480"	1408	203	886
"NM_021453"	1407	101	1264
"NM_009131"	1407	128	1114
"NM_018742"	1406	28	363
"NM_020593"	1404	65	1312
"NM_001077184"	1404	161	982
"NM_025531"	1403	79	666
"NM_012015"	1403	217	1335
"NM_021473"	1403	320	1297
"NM_028749"	1403	84	1046
"NM_021273"	1402	55	1200
"NM_145489"	1401	167	748
"NM_025516"	1401	17	1168
"NM_026835"	1401	148	891
"NM_009705"	1400	55	1119
"NM_032460"	1400	41	1159
"NM_019772"	1400	84	629
"NM_019686"	1400	170	733
"NM_027506"	1399	225	1154
"NM_013544"	1399	1	996
"NM_011891"	1399	50	919
"NM_009357"	1398	36	626
"NM_023788"	1398	226	882
"NM_017472"	1398	302	790
"NM_144884"	1397	45	1046
"NM_010176"	1396	30	1289
"NM_026443"	1396	150	650
"NM_134155"	1396	95	835
"NM_010730"	1395	75	1115
"NM_008369"	1394	140	1330
"NM_020285"	1394	264	1217
"NM_026678"	1394	192	1079
"NM_021428"	1394	365	652
"NM_022325"	1393	95	1015
"NM_025525"	1393	137	1150
"NM_198724"	1393	303	1130
"NM_133185"	1392	47	910
"NM_008525"	1392	279	1271
"NM_009337"	1392	67	417
"NM_023239"	1391	123	962
"NM_008852"	1391	133	1041
"NM_027134"	1390	33	1193
"NM_007388"	1390	133	1116
"NM_011859"	1389	292	1092
"NM_021429"	1389	28	1218
"NM_009919"	1388	86	520
"NM_009219"	1388	95	1252
"NM_001080553"	1388	205	1302
"NM_007596"	1387	87	971
"NM_016884"	1387	157	1098
"NM_053261"	1386	183	1055
"NM_009455"	1386	192	773
"NM_010664"	1386	55	1326
"NM_016865"	1386	161	889
"NM_153596"	1385	202	798
"NM_008258"	1384	96	560
"NM_025432"	1383	59	481
"NM_001012401"	1383	34	522
"NM_174960"	1383	160	1035
"NM_025686"	1383	59	1321
"NM_178598"	1382	116	715
"NM_015782"	1382	304	1167
"NM_172727"	1382	84	989
"NM_030024"	1381	440	808
"NM_007801"	1381	48	1049
"NM_008288"	1381	125	1003
"NM_009426"	1381	110	880
"NM_026613"	1380	543	1133
"NM_025280"	1379	20	1195
"NM_028633"	1379	91	1185
"NM_172256"	1378	83	1138
"NM_008578"	1378	90	1139
"NM_021366"	1378	348	1217
"NM_133964"	1377	124	1032
"XM_911308"	1377	1	933
"NM_145615"	1377	175	1176
"NM_011134"	1376	76	1143
"NM_026261"	1376	132	698
"NM_008157"	1376	94	1323
"NM_001037938"	1375	107	946
"NM_198422"	1375	154	1089
"NM_146097"	1375	28	1209
"NM_198224"	1375	245	856
"NM_133678"	1374	1	1284
"NM_016885"	1374	98	844
"NM_011927"	1374	42	746
"NM_025385"	1374	371	784
"NM_007585"	1374	75	1094
"NM_007493"	1373	162	1067
"NM_029202"	1373	166	1005
"NM_026570"	1373	165	848
"NM_027354"	1372	39	1256
"NM_029814"	1372	56	715
"NM_009294"	1372	232	1128
"NM_026883"	1372	408	1163
"NM_181728"	1372	1	1098
"NM_029796"	1372	61	1089
"NM_018740"	1371	252	1154
"NM_023320"	1370	43	1269
"NM_178374"	1370	36	1112
"NM_025304"	1369	168	1166
"NM_025409"	1369	85	333
"NM_134090"	1369	83	727
"NM_011367"	1369	7	1218
"NM_178848"	1369	46	978
"NM_133883"	1368	34	1146
"NM_023343"	1368	79	1257
"NM_138607"	1367	183	1202
"NM_173419"	1367	23	652
"NM_175151"	1366	31	825
"NM_007878"	1366	33	1196
"NM_133694"	1365	291	1193
"NM_026029"	1365	13	909
"NM_001083904"	1365	281	1207
"NM_023514"	1365	9	1181
"NM_026954"	1364	92	709
"NM_029720"	1364	67	1119
"NM_133719"	1363	84	959
"NM_172145"	1363	658	1152
"NM_012058"	1363	155	415
"NM_138601"	1363	40	840
"NM_134054"	1363	90	305
"NM_009971"	1363	68	694
"NM_031868"	1363	44	1036
"NM_133235"	1363	113	1162
"NM_178444"	1362	293	1120
"NM_133982"	1361	136	735
"NM_015785"	1361	45	1271
"NM_146074"	1360	1	1038
"NM_207279"	1360	127	1164
"NM_007531"	1360	149	1048
"NM_175503"	1360	77	580
"NM_133884"	1360	80	1012
"NM_031252"	1359	113	703
"NM_001024954"	1359	6	1142
"NM_025404"	1359	180	785
"NM_021304"	1359	40	1278
"NM_019542"	1359	210	1241
"NM_198725"	1359	315	1103
"NM_011171"	1358	56	784
"NM_053198"	1358	76	1017
"NM_212447"	1356	62	1219
"NM_133210"	1356	36	629
"NM_016883"	1356	30	725
"NM_008342"	1355	89	1006
"NM_001044751"	1355	99	977
"NM_001081679"	1354	78	854
"NM_001077632"	1354	385	1131
"NM_145822"	1354	23	1222
"NM_133712"	1354	130	966
"NM_025305"	1354	11	739
"NM_145539"	1354	157	765
"NM_029734"	1354	66	695
"NM_025412"	1353	95	919
"NM_133688"	1353	123	383
"NM_172639"	1353	30	641
"NM_025693"	1352	60	854
"NM_027346"	1351	142	1026
"NM_153779"	1351	105	1121
"NM_176834"	1351	368	1165
"NM_025391"	1350	59	601
"NM_013556"	1349	147	803
"NM_025377"	1349	12	374
"NM_198854"	1349	183	623
"NM_030724"	1349	254	1039
"NM_026282"	1348	9	614
"NM_001045484"	1348	90	1109
"NM_011184"	1348	55	822
"NM_172267"	1348	64	999
"NM_010388"	1348	105	890
"NM_031162"	1347	139	759
"NM_010347"	1347	83	676
"NM_172603"	1347	31	912
"NM_134116"	1347	399	878
"NM_016666"	1347	210	1202
"NM_144829"	1346	46	1284
"NM_009272"	1346	111	1019
"NM_011696"	1345	78	929
"NM_010796"	1345	171	1085
"NM_010735"	1345	163	771
"NM_016709"	1345	37	981
"NM_007795"	1345	20	631
"NM_008269"	1344	7	681
"NM_033563"	1344	389	1294
"NM_025418"	1343	29	958
"NM_178594"	1343	51	902
"NM_023597"	1343	179	1282
"NM_001004061"	1342	256	1257
"NM_025615"	1342	20	865
"NM_172398"	1341	96	1046
"NM_028514"	1341	104	1234
"NM_024240"	1340	215	886
"NM_001005767"	1340	35	1168
"NM_008784"	1340	22	1044
"NM_133202"	1340	48	1196
"NM_010281"	1340	123	1076
"NM_022992"	1339	30	596
"NM_026672"	1339	92	748
"NM_177651"	1339	255	1217
"NM_007485"	1338	74	706
"NM_016757"	1338	191	1105
"NM_007539"	1338	87	1091
"NM_010249"	1338	132	1178
"NM_012049"	1338	58	1029
"NM_022322"	1338	200	1153
"NM_027026"	1338	266	1237
"NM_007681"	1337	128	532
"NM_008339"	1337	185	871
"NM_024440"	1336	28	714
"NM_023727"	1336	338	925
"NM_001083922"	1335	191	1102
"NM_008323"	1335	43	1224
"NM_019479"	1335	86	760
"NM_028794"	1334	30	1082
"NM_133706"	1333	83	613
"NM_172266"	1333	125	1237
"NM_011355"	1333	153	971
"NM_001039514"	1332	91	1200
"NM_019674"	1332	115	1038
"NM_026931"	1331	51	371
"NM_028379"	1330	248	1279
"NM_008232"	1330	32	883
"NM_146036"	1330	125	1141
"NM_008742"	1329	214	990
"NM_031201"	1329	91	1056
"NM_053108"	1328	59	382
"NM_025376"	1328	148	813
"NM_026527"	1328	120	656
"NM_009724"	1327	26	910
"NM_177683"	1327	355	1218
"NM_019665"	1326	258	818
"NM_024236"	1326	68	793
"NM_027046"	1326	254	1243
"NM_001007567"	1325	19	939
"NM_007827"	1324	42	1244
"NM_008492"	1324	98	1102
"NM_153590"	1324	493	1173
"NM_021445"	1323	65	1069
"NM_025375"	1323	50	895
"NM_180588"	1323	85	858
"NM_001005370"	1323	259	1032
"NM_008940"	1322	487	1269
"NM_025576"	1322	65	850
"NM_175105"	1322	261	1076
"NM_175364"	1321	27	293
"NM_133731"	1321	80	1000
"NM_175525"	1321	25	1047
"NM_198831"	1320	380	721
"NM_011676"	1319	46	768
"NM_026708"	1319	98	841
"NM_017375"	1318	156	803
"NM_178052"	1318	119	997
"NM_019566"	1317	121	696
"NM_025297"	1317	33	1154
"NM_025318"	1317	147	479
"NM_010475"	1317	32	1066
"NM_027148"	1316	370	1200
"NM_007995"	1316	87	1091
"NM_025710"	1316	73	897
"NM_145424"	1316	77	1033
"NM_008083"	1316	150	833
"NM_013718"	1315	92	634
"NM_027086"	1315	52	1194
"NM_026125"	1315	262	1188
"NM_010705"	1314	40	834
"NM_011900"	1314	72	815
"NM_010188"	1314	64	849
"NM_025969"	1314	227	961
"NM_025550"	1313	22	1191
"NM_008267"	1313	83	943
"NM_022999"	1312	133	729
"NM_010061"	1312	283	1137
"NM_023167"	1312	205	1089
"NM_025772"	1311	125	1183
"NM_025768"	1310	98	1126
"NM_027304"	1310	14	1210
"NM_025579"	1310	160	645
"NM_007475"	1310	74	1027
"NM_026981"	1309	93	1007
"NM_029760"	1308	29	451
"NM_026815"	1308	29	802
"NM_181280"	1308	89	1213
"NM_134029"	1306	58	720
"NM_054080"	1306	20	808
"NM_133724"	1306	35	682
"NM_007657"	1306	117	797
"NM_001082548"	1306	361	948
"NM_028376"	1306	859	1248
"NM_021281"	1305	57	1079
"NM_001046637"	1305	227	1090
"NM_026545"	1305	79	948
"NM_008655"	1305	226	708
"NM_026119"	1304	13	825
"NM_144559"	1304	42	791
"NM_026558"	1304	45	1133
"NM_007927"	1303	114	893
"NM_022418"	1303	83	820
"NM_008034"	1303	386	1153
"NM_024174"	1302	25	558
"NM_183275"	1302	35	1129
"NM_024206"	1301	35	1003
"NM_024270"	1301	108	815
"NM_133205"	1300	49	1194
"NM_145451"	1300	9	674
"NM_009143"	1300	275	910
"NM_181582"	1300	200	664
"NM_019716"	1300	138	926
"NM_025642"	1300	100	714
"NM_010189"	1300	24	1121
"NM_153197"	1300	225	938
"NM_016662"	1299	64	684
"NM_144541"	1299	53	1204
"NM_198425"	1299	75	785
"NM_153582"	1298	61	687
"NM_058212"	1298	1	1071
"XM_912979"	1297	1	708
"NM_008617"	1297	88	1104
"NM_026619"	1297	435	1181
"NM_025530"	1296	166	954
"NM_027633"	1296	135	671
"NM_007902"	1296	87	614
"NM_001042451"	1296	300	722
"NM_021391"	1295	115	630
"NM_026999"	1295	448	1134
"NM_007994"	1294	74	1093
"NM_145706"	1294	800	1189
"NM_007450"	1294	109	1005
"NM_023175"	1292	46	876
"NM_026438"	1292	108	977
"NM_026233"	1292	14	1135
"NM_024465"	1292	145	684
"NM_001047436"	1291	150	1142
"NM_027338"	1290	12	1172
"NM_019577"	1289	72	431
"NM_177574"	1289	68	598
"NM_025444"	1289	24	398
"NM_146167"	1289	115	996
"NM_009160"	1288	43	1167
"NM_025337"	1287	12	1115
"NM_145369"	1287	89	469
"NM_023258"	1286	95	676
"NM_010358"	1286	199	855
"NM_026752"	1286	67	705
"NM_016867"	1286	14	958
"XM_987594"	1286	1	891
"NM_008504"	1286	392	1186
"NM_008908"	1285	52	690
"NM_011195"	1285	99	719
"NM_009736"	1284	34	1101
"XM_001478258"	1284	185	421
"XM_001478626"	1284	185	421
"NM_026161"	1284	513	1130
"NM_007670"	1284	158	550
"NM_026549"	1283	5	1099
"NM_178082"	1283	222	899
"NM_019913"	1282	89	589
"NM_019695"	1282	93	1133
"NM_008351"	1281	159	806
"NM_009811"	1281	57	887
"NM_019652"	1280	14	1060
"NM_010496"	1280	60	464
"NM_001012434"	1279	327	1031
"NM_008048"	1279	31	876
"NM_029335"	1279	17	928
"NM_001047435"	1279	93	1130
"NM_181321"	1279	160	1146
"NM_028334"	1277	156	1136
"NM_007457"	1277	51	527
"NM_057173"	1277	507	977
"NM_008950"	1277	7	1227
"NM_009477"	1277	278	1213
"NM_029610"	1276	415	783
"NM_019773"	1276	216	821
"NM_026780"	1276	16	744
"NM_027669"	1276	66	1019
"NM_011955"	1276	17	979
"NM_025334"	1275	89	601
"NM_015811"	1274	38	628
"NM_001006678"	1274	134	1183
"NM_013800"	1274	68	754
"NM_007622"	1274	256	813
"NM_001025375"	1274	166	1083
"NM_011467"	1273	72	857
"NM_029236"	1273	41	898
"NM_010419"	1273	74	577
"NM_013715"	1273	101	1105
"NM_007645"	1273	112	957
"NM_030057"	1272	226	702
"NM_019830"	1272	15	1130
"NM_203508"	1272	23	472
"NM_175380"	1272	111	1166
"NM_019484"	1272	180	836
"NM_017372"	1271	23	469
"NM_172914"	1271	73	1206
"NM_028809"	1271	58	519
"NM_025360"	1270	67	732
"NM_010460"	1269	83	736
"NM_019754"	1269	226	825
"NM_025839"	1269	31	666
"NM_029912"	1268	398	1027
"NM_145550"	1268	82	1002
"NM_145546"	1267	26	976
"NM_009413"	1267	192	806
"NM_020560"	1267	46	1200
"NM_023312"	1266	776	1210
"NM_001005847"	1266	80	1120
"NM_146010"	1264	317	1024
"NM_024458"	1263	116	850
"NM_028336"	1263	138	569
"NM_009359"	1263	5	1168
"NM_019920"	1263	147	521
"NM_026853"	1262	26	910
"NM_001001804"	1262	39	1118
"NM_026897"	1262	226	1077
"NM_013859"	1262	21	1220
"NM_010047"	1262	369	881
"NM_175606"	1261	291	512
"NM_134006"	1261	182	1138
"NM_025392"	1260	26	976
"NM_010689"	1260	292	1020
"NM_176848"	1260	23	916
"NM_026967"	1260	262	816
"NM_009902"	1259	232	891
"NM_025633"	1259	22	1029
"NM_026129"	1258	135	923
"NM_025422"	1258	300	959
"NM_019563"	1258	241	789
"NM_133763"	1257	40	1026
"NM_026479"	1257	13	549
"NM_027078"	1257	89	1126
"NM_016669"	1256	65	1006
"NM_029595"	1256	38	601
"NM_015795"	1256	121	1125
"NM_007705"	1256	83	601
"NM_010443"	1255	165	1112
"NM_011965"	1255	114	905
"NM_008143"	1254	105	1058
"NM_007744"	1254	163	960
"NM_016765"	1254	235	969
"NM_153172"	1253	47	1000
"NM_080289"	1253	42	1028
"NM_025522"	1253	170	1036
"NM_145919"	1253	299	1042
"NM_026635"	1253	237	719
"NM_025649"	1253	40	870
"NM_138581"	1253	107	757
"NM_008951"	1252	13	1143
"NM_025325"	1252	75	935
"NM_011542"	1252	86	1129
"NM_145428"	1250	37	1008
"NM_026286"	1250	79	792
"NM_011420"	1250	1	867
"NM_027165"	1250	412	741
"NM_144805"	1249	33	710
"NM_019675"	1249	117	686
"NM_008657"	1248	26	754
"NM_025416"	1248	161	907
"NM_026944"	1247	120	980
"NM_027591"	1247	52	657
"NM_025848"	1247	29	508
"NM_026319"	1246	49	1086
"NM_026728"	1246	183	923
"NM_009767"	1245	30	713
"NM_009714"	1245	140	994
"NM_133928"	1245	87	506
"NM_025736"	1245	58	951
"NM_025786"	1244	197	877
"NM_001082975"	1243	28	909
"NM_028228"	1243	66	1064
"NM_181821"	1243	376	738
"NM_011508"	1242	147	488
"NM_019511"	1241	41	484
"NM_026091"	1241	167	691
"NM_205769"	1240	178	741
"NM_021886"	1239	98	823
"NM_011614"	1239	1	750
"NM_010545"	1239	86	733
"NM_026399"	1238	132	1079
"NM_011912"	1238	34	912
"NM_019928"	1237	52	819
"NM_024435"	1237	96	605
"NM_009920"	1237	156	638
"NM_198306"	1237	21	467
"NM_199419"	1236	123	884
"NM_008704"	1235	306	764
"NM_026290"	1235	24	1046
"NM_024231"	1235	37	969
"NM_001080552"	1235	43	1149
"NM_001004361"	1234	203	916
"NM_001012402"	1234	84	1112
"NM_011697"	1234	193	816
"NM_172529"	1234	6	929
"NM_011528"	1234	14	1027
"NM_178089"	1233	67	1089
"NM_134105"	1233	139	1113
"NM_001083923"	1233	191	1000
"NM_025652"	1233	656	1165
"NM_153101"	1233	136	1053
"NM_007443"	1233	88	1137
"NM_028844"	1232	28	1056
"NM_145480"	1231	58	1152
"NM_026021"	1231	196	879
"NM_183204"	1231	303	1046
"NM_001015889"	1231	222	1016
"NM_009460"	1230	144	449
"NM_177362"	1230	93	1046
"NM_023790"	1230	195	1199
"NM_021335"	1230	56	733
"NM_029465"	1230	7	891
"NM_025314"	1229	69	698
"NM_009985"	1229	16	1131
"NM_026913"	1229	102	851
"NM_178939"	1229	64	465
"NM_026041"	1228	51	896
"NM_013872"	1228	62	850
"NM_178084"	1227	114	983
"NM_031391"	1227	16	1152
"NM_027728"	1227	218	985
"NM_009162"	1227	101	739
"NM_019455"	1227	68	667
"NM_025748"	1226	78	653
"NM_009478"	1226	26	1129
"NM_175333"	1226	64	1002
"NM_146141"	1225	25	1017
"NM_197944"	1225	43	1047
"NM_177670"	1225	150	803
"NM_026846"	1225	107	880
"NM_178035"	1225	39	1067
"NM_175033"	1225	58	1044
"NM_021374"	1225	1	720
"NM_007582"	1225	86	757
"NM_026512"	1224	23	898
"NM_027985"	1224	306	941
"NM_172947"	1224	51	638
"NM_175240"	1224	26	1102
"NM_013888"	1224	82	678
"NM_007836"	1224	164	661
"NM_008035"	1223	273	1028
"NM_133902"	1223	64	1053
"NM_016887"	1223	427	1062
"NM_001048178"	1223	241	1134
"NM_001042534"	1221	67	1116
"NM_145122"	1221	67	1077
"NM_009116"	1221	156	899
"NM_009896"	1220	157	795
"NM_026836"	1220	54	689
"NM_027763"	1220	22	990
"NM_019726"	1220	149	1132
"NM_181282"	1220	388	1125
"NM_134139"	1220	4	1158
"NM_007510"	1219	66	746
"NM_183087"	1219	439	858
"NM_144891"	1219	69	1181
"NM_213729"	1218	278	973
"NM_009591"	1217	150	767
"NM_008187"	1217	222	803
"NM_173453"	1216	266	838
"NM_178372"	1216	101	1057
"NM_011801"	1215	104	991
"NM_027191"	1215	88	1068
"NM_027009"	1215	57	1127
"NM_024198"	1214	37	597
"NM_025390"	1214	196	861
"NM_027139"	1214	184	978
"NM_012060"	1214	103	840
"NM_053164"	1213	49	528
"NM_026012"	1213	192	878
"NM_026845"	1213	45	545
"NM_008009"	1213	71	826
"NM_010778"	1213	24	1121
"NM_008903"	1212	287	1138
"NM_021717"	1212	348	1037
"NM_019879"	1211	24	1025
"NM_025372"	1211	53	889
"NM_027194"	1211	90	731
"NM_133686"	1211	45	944
"NM_001004147"	1211	141	1085
"NM_025358"	1211	14	1147
"NM_152947"	1210	61	786
"NM_029556"	1210	6	1022
"NM_033610"	1210	146	547
"NM_021438"	1209	79	1152
"NM_009221"	1208	212	634
"NM_024439"	1208	66	638
"NM_177140"	1207	330	821
"NM_053109"	1206	60	683
"NM_025535"	1206	130	726
"NM_026588"	1205	289	1167
"NM_138602"	1205	14	550
"NM_198673"	1204	102	929
"NM_029619"	1204	48	575
"NM_176839"	1204	200	826
"NM_023191"	1202	94	1011
"NM_026832"	1202	33	1031
"NM_012034"	1202	69	1004
"NM_007607"	1201	45	962
"NM_029775"	1201	232	945
"NM_019513"	1201	148	1101
"NM_008251"	1200	122	412
"NM_027309"	1200	34	681
"NM_053095"	1199	256	801
"NM_001080385"	1199	150	896
"NM_009704"	1199	200	946
"NM_173047"	1198	117	950
"NM_019990"	1198	148	1023
"NM_026979"	1197	101	985
"NM_021789"	1196	248	907
"NM_019809"	1196	76	1089
"NM_023449"	1196	59	739
"NM_027030"	1194	20	1036
"NM_025428"	1194	48	893
"NM_010753"	1194	138	767
"NM_025450"	1194	298	660
"NM_007599"	1194	42	1091
"NM_025567"	1194	42	1019
"NM_134066"	1192	34	1005
"NM_019561"	1192	141	506
"NM_008529"	1192	105	515
"NM_025332"	1192	23	880
"NM_145688"	1191	220	741
"NM_009000"	1191	281	892
"NM_029629"	1191	107	1048
"NM_144875"	1190	253	867
"NM_175259"	1190	103	696
"NM_001003972"	1190	131	895
"NM_026992"	1189	496	942
"NM_026205"	1189	73	792
"NM_025485"	1189	16	1095
"NM_018820"	1188	130	840
"NM_027371"	1187	217	1071
"NM_026393"	1186	126	1055
"NM_019405"	1186	29	547
"NM_019428"	1186	7	813
"NM_009179"	1185	102	1154
"NM_009687"	1185	67	1020
"NM_009964"	1185	520	1047
"NM_180962"	1184	349	927
"NM_026988"	1184	328	633
"NM_145583"	1184	200	952
"NM_001025586"	1184	230	652
"NM_025448"	1183	210	761
"NM_010351"	1183	122	892
"NM_011021"	1182	144	1121
"NM_144509"	1182	339	1028
