Accession	TotLen	CDSFrst	CDSLast
XM_001718395	1240	1	633
XM_001714822	1240	1	1080
NM_207644	1240	30	977
NM_032345	1240	153	767
NM_001017363	1239	1	1239
NM_001947	1239	61	1167
NM_138448	1238	427	726
NM_003867	1238	13	663
NM_001001346	1238	381	1040
NM_001002911	1238	163	1224
NM_002695	1238	23	655
NM_198688	1238	22	1119
XM_001721155	1238	282	659
NM_002786	1238	104	895
XM_001723393	1238	366	833
NM_002985	1237	69	344
NM_017918	1236	342	1088
NM_001312	1236	70	696
NM_001039477	1236	29	400
XM_001714553	1236	1	948
NM_006303	1236	114	1076
NM_001013619	1235	114	1235
NM_001786	1235	130	1023
NM_012203	1235	42	1028
XM_001125684	1235	207	965
NM_012278	1235	30	1073
XM_001720387	1235	486	758
NM_001916	1235	44	1021
NM_015703	1235	17	859
NM_004664	1235	194	895
NM_002089	1234	161	484
NM_006834	1234	181	858
NM_144644	1233	110	1027
NM_012130	1233	143	862
NM_017867	1233	66	1106
XM_001714030	1232	1	888
NM_016267	1232	171	947
NM_020234	1232	217	1131
XM_001717725	1232	1	627
NM_022731	1231	193	924
NM_001080500	1231	300	968
XM_001723665	1231	848	1231
NM_032338	1230	57	446
XM_001716480	1230	1	1230
NM_001040031	1229	292	933
NM_001002	1229	178	1131
NM_000873	1229	233	1060
NM_198077	1229	10	558
NM_001012391	1229	182	931
NM_001098527	1229	6	872
NM_001033083	1229	204	1046
NM_018281	1229	102	887
NM_000427	1229	55	993
NM_032520	1228	36	953
NM_024057	1228	66	1046
NM_145303	1228	234	593
XM_001720456	1228	121	393
NM_032641	1227	140	931
NM_015696	1227	39	602
NM_004609	1227	30	629
NM_012146	1227	113	625
NM_032359	1226	144	983
NM_007241	1226	59	835
NM_015957	1226	78	806
NM_014067	1225	53	1030
NM_002045	1225	86	802
NM_206808	1224	15	1037
XM_001723036	1224	1	468
NM_003739	1224	70	1041
NM_020634	1224	37	1131
NM_014142	1224	417	1076
NM_007000	1223	1	777
NM_001048181	1223	19	1113
NM_001039487	1223	176	1123
NM_032118	1223	61	1065
XM_001715202	1223	1	984
NM_001099285	1223	183	518
NM_000041	1223	84	1037
NM_013310	1222	406	1017
NM_001055	1222	111	998
NM_002995	1222	21	365
NM_020409	1222	23	775
NM_001009958	1222	221	553
XM_001720805	1221	5	364
NM_001031618	1221	145	921
XM_001726718	1221	97	1077
NM_003345	1221	149	625
NM_031452	1220	186	542
NM_004864	1220	33	959
NM_005130	1219	119	823
NM_001005368	1219	190	1011
NM_021800	1218	169	765
NM_080474	1218	1	1218
NM_012191	1218	68	994
NM_173659	1218	3	1034
NM_031288	1217	46	1116
NM_017840	1217	215	970
NM_024660	1217	99	1166
NM_080656	1217	45	395
NM_000042	1216	60	1097
NM_001175	1216	105	710
NM_138401	1216	34	855
NM_016146	1216	258	917
XM_001718227	1216	1	969
NM_006419	1216	91	420
NM_015895	1215	335	964
NM_181721	1215	226	1104
XM_001715761	1215	1	1215
NM_021640	1215	53	1183
NM_018049	1215	82	531
NM_016500	1214	204	905
NM_001001410	1214	69	1007
NM_005528	1214	392	1117
NM_020061	1214	14	1108
NM_013376	1213	160	870
NM_138575	1213	28	795
NM_001034832	1213	59	625
NM_001012961	1213	85	621
NM_006334	1212	451	858
XM_001718537	1212	1	1212
NM_133261	1212	28	966
NM_001012644	1212	478	876
XM_001714752	1212	1	1212
NM_001013653	1212	97	1101
NM_002870	1211	95	706
NM_003876	1211	259	837
XM_001716816	1211	1	780
NM_002676	1210	5	793
XM_001717960	1210	10	417
NM_173834	1209	24	734
NM_001008779	1209	19	879
NM_001040	1209	1	1209
NM_017625	1209	117	1058
NM_014255	1209	542	1090
NM_001013638	1209	1	1209
NM_001032391	1209	159	998
NM_017916	1208	237	1109
XM_001720169	1208	459	1070
NM_001984	1208	184	1032
NM_006349	1208	493	957
XM_001720499	1208	1	708
NM_003251	1207	22	462
NM_001040025	1207	100	693
XM_001719960	1207	231	605
NM_014501	1207	369	1037
NM_006853	1207	127	879
XM_001715144	1207	1	624
XM_001134442	1206	1	1206
XM_001130175	1206	1	1116
NM_033453	1206	143	727
XM_001715398	1206	1	1206
NM_017806	1206	105	992
NM_007066	1206	278	508
NM_001817	1205	112	846
NM_145006	1205	37	804
NM_025234	1205	77	994
NM_006573	1204	268	1125
NM_003769	1204	147	812
NM_033286	1204	45	995
XM_001721773	1204	28	1047
NM_006250	1203	589	1089
NM_004143	1203	530	1111
NM_006003	1203	91	915
XM_001714624	1203	1	1203
NM_006528	1203	76	783
NM_152504	1203	88	705
NM_024040	1203	152	1015
XM_001713898	1203	1	603
XM_001720622	1203	101	736
NM_002490	1202	63	527
XM_001129849	1202	224	901
NM_198489	1202	57	1055
NM_174909	1202	38	256
NM_145063	1202	173	631
NM_033061	1202	47	679
NM_001006114	1202	108	473
NM_206832	1201	74	862
NM_054028	1201	122	1138
NM_003805	1201	105	704
NM_152386	1200	1	1200
NM_006333	1200	64	489
XM_001725738	1200	1	1200
XM_001714165	1200	1	1200
NM_001080518	1200	1	1200
NM_001010905	1200	13	1005
NM_001015891	1199	339	848
NM_001076677	1199	163	873
NM_015391	1199	64	288
XM_001721662	1199	330	443
NM_015987	1199	174	743
XM_001723152	1199	300	1199
NM_001001850	1198	258	1142
NM_021046	1198	32	595
NM_001031730	1198	12	815
NM_138501	1197	128	1054
NM_178349	1197	477	833
NM_001080405	1197	1	1197
XM_001714692	1197	214	1197
XM_001714014	1197	1	1197
NM_018462	1197	54	281
NM_016399	1196	41	271
NM_001039132	1196	40	858
NM_022128	1196	12	980
XM_001720947	1196	469	984
NM_001007464	1195	566	1009
NM_007083	1195	33	983
XM_001716670	1195	1	1068
NM_001102614	1195	116	1132
NM_003826	1195	74	1012
XM_001132040	1194	1	1194
NM_003294	1194	53	880
NM_006012	1194	124	957
NM_001818	1194	34	1005
NM_001039671	1193	46	945
NM_003860	1192	508	777
XM_001714697	1192	1	756
XM_001723038	1192	295	963
XM_001126751	1192	1	918
NM_032370	1192	103	1041
NM_144593	1192	208	759
NM_016464	1192	177	665
XM_001725861	1192	469	927
XM_001725913	1192	469	927
NM_032490	1191	78	380
NM_032472	1191	242	739
NM_031427	1191	159	614
NM_002572	1191	103	792
NM_032305	1191	108	764
NM_002001	1191	100	873
XM_001720476	1190	286	639
XM_001126148	1190	1	273
XM_001719085	1190	1	1119
NM_001012989	1190	31	492
NM_181745	1190	57	1190
NM_005793	1189	47	631
NM_014334	1189	1	1035
XM_001717787	1188	432	650
XM_001715904	1188	1	1188
NM_005675	1188	110	772
NM_138779	1188	295	855
NM_005553	1188	239	748
NM_001007540	1188	24	623
XM_001723096	1188	1	1188
XM_001716644	1187	1	861
NM_005827	1186	88	1056
NM_152453	1186	104	970
NM_024051	1186	128	694
NM_173618	1185	102	836
NM_001034172	1185	220	1113
NM_178868	1185	295	816
NM_014069	1185	325	735
NM_032799	1184	37	840
NM_032596	1184	219	1007
NM_001907	1184	11	805
NM_203288	1184	19	684
NM_145028	1184	28	1131
NM_001018059	1184	1	1149
NM_054108	1184	161	1000
NM_012477	1183	154	963
NM_032336	1183	190	861
XM_001720472	1183	92	256
XM_001717656	1183	707	982
NM_001014279	1182	206	787
NM_006327	1182	123	752
NM_001018016	1182	67	861
NM_016417	1182	105	578
NM_138964	1182	1	1182
NM_017716	1182	58	861
NM_033257	1182	98	760
NM_014438	1182	105	599
NM_016095	1182	79	636
XM_001130590	1182	1	1182
NM_033276	1182	41	781
NM_002124	1182	63	863
XM_001723401	1181	151	507
NM_004489	1181	77	1060
NM_005533	1181	141	1007
NM_181716	1181	63	881
NM_019618	1180	70	579
NM_022341	1180	26	757
NM_198989	1180	104	586
XM_001717465	1180	1	924
NM_018670	1180	86	892
XM_001720172	1180	31	774
XM_001715494	1179	1	1131
NM_152481	1179	46	1155
XM_001716736	1179	1	837
NM_001040194	1179	125	583
NM_003847	1178	96	839
XM_001714714	1178	1	552
NM_001002031	1178	537	1010
XM_001133132	1177	773	1051
NM_033112	1177	9	788
NM_002686	1177	223	1071
NM_007009	1177	37	1092
NM_004196	1177	29	1105
XM_001718876	1176	1	1176
NM_013248	1176	388	810
XM_001714797	1176	1	1176
NM_006913	1176	128	670
XM_001715084	1175	1	831
XM_001717816	1175	1	888
NM_080655	1175	68	895
XM_001720191	1175	323	547
NM_032346	1174	34	1110
NM_001006622	1174	184	1164
NM_001009941	1174	30	1115
NM_006638	1174	36	1127
NM_012240	1174	21	965
XM_001714471	1173	1	1173
NM_052891	1173	54	1079
NM_152311	1173	164	844
XM_001723132	1173	1	1173
NM_001928	1173	26	787
NM_144616	1173	36	1031
XM_001721885	1173	654	980
XM_001134369	1172	79	600
XM_001715265	1172	1	684
NM_003377	1172	41	664
NM_017881	1172	211	810
NM_173855	1172	172	894
NM_003308	1171	47	973
NM_002125	1171	6	806
XM_001128800	1171	108	626
NM_001101330	1170	1	948
XM_001723279	1170	637	1170
NM_016066	1170	477	974
NM_018946	1170	71	1150
NM_080659	1168	97	468
NM_001012979	1168	296	916
NM_004085	1168	36	329
NM_021969	1168	30	803
XM_001127400	1168	90	458
XM_001716063	1167	1	1167
NM_133639	1167	103	813
XM_001714275	1167	171	515
NM_000951	1167	10	618
NM_003312	1167	73	966
NM_015421	1167	20	661
NM_002090	1166	163	486
NM_018480	1166	253	855
NM_000848	1166	48	704
NM_145232	1166	22	1068
NM_001032281	1166	296	1051
NM_001039783	1165	480	881
NM_024164	1165	24	851
NM_173794	1164	139	606
XM_001715760	1164	1	1164
NM_012476	1164	33	905
NM_003599	1164	72	1025
XM_001717545	1164	1	1164
NM_001048221	1164	189	674
NM_130772	1164	331	630
NM_152489	1163	245	925
NM_000077	1163	213	683
NM_001001710	1163	56	1009
NM_004278	1163	33	791
NM_001212	1163	79	927
NM_019095	1162	15	920
XM_001724018	1162	1	246
NM_001001973	1162	79	975
NM_152278	1162	214	516
NM_003000	1161	152	994
XM_001715042	1161	1	1161
XM_001721965	1161	307	753
NM_000561	1161	55	711
NM_004483	1161	98	619
NM_001258	1161	89	1006
XM_001715782	1160	1	519
NM_016154	1160	111	752
XM_001720113	1160	531	1160
NM_018285	1160	87	641
XM_001713846	1159	1	819
NM_004616	1159	180	893
XM_001714222	1159	377	1159
NM_001102667	1159	83	868
NM_001006684	1158	155	508
NM_033126	1158	1	1158
NM_033554	1157	32	814
NM_138414	1157	177	1058
XM_001714981	1157	199	687
NM_005838	1157	156	647
NM_001010844	1157	106	888
NM_003614	1157	26	1132
NM_003577	1157	16	1041
XM_001715193	1157	1	840
NM_005469	1157	82	1041
NM_001012631	1157	279	845
NM_173810	1156	370	885
XM_001717807	1156	497	1156
NM_016041	1156	17	736
NM_001042702	1155	33	1091
NM_199344	1155	73	555
NM_014175	1155	64	954
NM_144773	1155	1	1155
NM_001025158	1155	21	503
NM_020191	1155	9	1091
NM_152317	1155	4	888
NM_181840	1155	1	1155
NM_001006933	1154	263	865
NM_001098808	1154	365	955
NM_024980	1153	144	1151
NM_003091	1153	164	859
NM_000364	1153	70	957
NM_016401	1152	204	797
NM_003145	1152	81	632
NM_013232	1151	101	676
NM_003020	1151	28	663
NM_001815	1151	77	835
NM_001024683	1151	133	921
NM_012110	1151	322	819
XM_001716813	1151	1	561
NM_002824	1150	332	640
NM_016046	1150	27	614
NM_080878	1150	59	1036
XM_001725512	1150	501	1028
NM_153007	1149	183	956
NM_001004325	1149	45	578
XM_001716085	1149	1	750
NM_001001660	1149	160	432
NM_024710	1149	138	803
NM_005755	1149	9	698
XM_001723085	1149	91	1149
XM_001716890	1149	1	876
XM_001717065	1149	1	648
XM_001127438	1148	1	951
NM_002865	1148	209	847
XM_001128522	1148	1	969
NM_006397	1148	61	960
NM_173517	1148	103	633
NM_012152	1148	43	1104
NM_030568	1147	425	919
NM_017526	1147	90	485
NM_002423	1147	48	851
NM_016495	1147	94	975
NM_001039654	1146	1	1146
NM_004152	1146	79	282
XM_001715980	1146	1	1146
NM_003720	1146	130	996
XM_001130794	1146	1	618
XM_001717120	1145	1	966
NM_004718	1145	56	400
NM_013338	1145	41	1015
NM_001562	1145	221	802
NM_002346	1145	136	531
NM_004435	1145	186	1079
NM_031275	1144	133	504
NM_080916	1144	86	919
NM_001004440	1144	70	579
NM_020169	1144	216	884
XM_001717345	1144	1	450
NM_001001788	1144	69	1073
NM_182905	1143	59	853
XM_001724726	1143	397	1050
XM_001723433	1143	434	928
NM_080662	1143	10	735
NM_024096	1143	73	585
NM_004935	1143	62	940
NM_001035005	1143	213	443
NM_138785	1142	28	1020
NM_170678	1142	291	983
NM_001042635	1142	28	975
NM_012423	1142	23	634
NM_198149	1141	92	685
NM_001012982	1141	184	987
NM_001025202	1140	383	787
NM_002601	1140	151	603
NM_031299	1139	98	904
NM_000904	1139	339	1034
NM_175874	1139	205	942
NM_001029874	1139	69	779
XM_001717455	1138	1	789
NM_014312	1138	77	1060
NM_004875	1138	58	1086
NM_001008489	1138	389	1114
XM_001715360	1137	1	1137
XM_001716093	1137	226	1137
NM_173474	1137	6	938
XM_001715440	1136	1	858
NM_006305	1136	134	883
XM_001723488	1136	427	921
NM_022839	1136	266	850
NM_000854	1136	76	810
NM_001010974	1136	65	541
XM_001716003	1135	1	1125
NM_001564	1135	130	972
NM_006542	1135	754	945
NM_004829	1135	21	935
NM_145269	1135	104	973
NM_153219	1135	84	878
NM_001436	1135	60	1025
NM_007263	1134	43	969
XM_001717060	1134	1	1134
NM_000197	1134	49	981
NM_197965	1134	1	1134
XM_001715968	1134	1	1134
NM_033513	1134	11	883
XM_001129094	1133	1	798
NM_006627	1133	26	688
NM_022046	1133	220	1023
XM_001715060	1132	296	1132
NM_001007259	1132	118	1041
XM_001127683	1132	1	1132
NM_001042631	1131	77	424
XM_001127046	1131	1	1131
NM_000716	1131	294	1052
XM_378090	1131	1	1131
NM_001024452	1131	1	1131
NM_173492	1131	211	786
NM_000600	1131	65	703
NM_031286	1131	435	716
XM_001131213	1131	1	1131
NM_001834	1130	176	811
NM_012321	1130	135	554
NM_001002244	1130	153	743
NM_022443	1130	107	913
NM_024044	1130	190	1017
NM_203400	1129	242	604
XM_001128325	1128	95	319
NM_001743	1128	69	518
NM_001320	1128	341	988
XM_001714250	1128	517	1128
NM_004794	1128	265	978
NM_001236	1128	229	1062
NM_003755	1127	65	1027
NM_004322	1127	242	748
NM_014508	1127	104	676
NM_006428	1127	50	820
NM_001694	1126	153	620
NM_014059	1126	303	716
NM_003134	1126	73	483
NM_021796	1126	287	925
NM_153694	1126	133	843
NM_003864	1126	242	904
NM_006098	1125	107	1060
NM_173077	1125	1	1125
NM_032344	1125	157	1068
NM_016406	1124	255	758
NM_024578	1124	3	797
NM_001553	1124	23	871
NM_003823	1124	101	1003
XM_925795	1124	1	927
NM_024059	1124	93	1049
XM_001716057	1124	1	345
NM_024122	1124	219	815
NM_080390	1123	220	903
NM_152266	1122	89	736
NM_032353	1122	41	571
XM_001718638	1122	1	363
NM_144772	1121	40	906
XM_001126871	1121	1	993
XM_001716721	1121	1	684
NM_001037288	1121	445	822
XM_001714378	1120	698	1120
NM_033053	1120	95	673
XM_001714742	1120	1	654
NM_206923	1119	1	1119
XM_001723922	1119	1	306
NM_001080825	1119	23	1042
NM_002316	1119	1	1119
XM_001725801	1118	742	963
NM_182795	1118	241	885
XM_001716908	1118	154	744
NM_138443	1118	54	890
XM_001714655	1118	1	360
NM_139161	1118	197	559
NM_017887	1118	43	525
NM_001018024	1117	679	885
NM_006149	1117	57	1028
NM_002107	1117	116	526
XM_001722716	1117	320	682
NM_152323	1116	27	773
NM_006168	1116	7	1110
NM_001007524	1116	1	1116
NM_015953	1116	153	1058
NM_001007523	1116	1	1116
XM_001126620	1115	430	627
NM_024307	1115	80	1036
NM_152426	1114	299	1114
XM_001718155	1114	1	321
NM_000394	1114	70	591
NM_001040097	1114	203	910
NM_001037175	1114	182	1054
NM_002212	1114	72	809
XM_001713703	1114	213	332
NM_033342	1114	68	733
NM_178336	1114	27	398
NM_001080510	1114	333	905
NM_152325	1113	20	889
XM_001716673	1113	1	1113
NM_001005354	1113	165	461
NM_014078	1113	314	850
NM_005644	1113	167	652
NM_001015052	1112	141	1022
XM_001713862	1112	1	624
NM_017578	1112	342	980
NM_017907	1112	53	538
NM_002930	1112	174	827
NM_001014999	1112	190	1017
NM_001013626	1111	146	832
XM_001127579	1111	1	885
NM_014578	1111	54	686
XM_001720788	1110	820	1110
XM_001716998	1110	1	1110
NM_004181	1110	66	737
XM_001717182	1110	1	318
NM_015523	1110	75	788
NM_032306	1110	389	1054
NM_000977	1110	52	687
XM_001718869	1110	1	1110
NM_138705	1110	455	1000
XM_001718829	1109	1	855
NM_018447	1109	180	965
NM_207344	1109	15	638
NM_024042	1109	118	999
XM_001128785	1109	1	828
XM_001127273	1109	527	883
NM_001012321	1109	40	927
NM_012460	1108	427	696
NM_019118	1108	4	426
NM_001080843	1108	51	785
NM_080920	1108	265	942
NM_144989	1108	209	895
NM_001013631	1108	227	1108
XM_001723411	1107	647	1042
XM_001723470	1107	500	967
XM_001719436	1107	1	1107
NM_001018136	1107	109	912
NM_032526	1107	1	1107
NM_173672	1106	39	974
XM_001718624	1106	196	708
NM_172002	1106	42	749
NM_198498	1106	148	858
XM_001715949	1106	1	582
XM_001714617	1106	1	1080
NM_080868	1105	141	1028
NM_005782	1105	28	801
NM_173472	1105	226	759
NM_005958	1105	19	1071
NM_032758	1105	52	384
NM_032319	1105	69	635
XM_001721860	1105	54	440
NM_016039	1105	162	896
XM_001714176	1104	442	1104
XM_001130886	1104	1	1104
NM_014886	1104	84	866
XM_001714821	1104	1	1104
XM_001723223	1104	1	717
NM_001105663	1103	70	786
NM_021227	1103	72	521
NM_001511	1103	80	403
NM_006985	1102	1	1053
NM_005867	1102	106	462
NM_014512	1101	14	928
NM_005792	1101	50	532
NM_001708	1101	8	1054
NM_207413	1101	208	597
NM_001983	1101	147	1040
XM_001717978	1101	1	1101
NM_020387	1101	227	868
NM_001042429	1101	36	1028
XM_001722591	1101	1	1101
XM_001715805	1100	1	636
NM_006120	1100	46	831
NM_001080851	1100	95	673
XM_001714652	1100	1	570
NM_001279	1099	66	725
NM_198464	1099	16	1074
NM_001778	1099	33	764
XM_001725181	1099	423	818
XM_001718752	1098	223	1098
NM_145806	1098	26	784
NM_000858	1098	251	844
NM_014475	1098	41	1045
NM_138463	1098	112	855
NM_138296	1097	82	927
NM_001008695	1097	31	960
NM_004251	1097	183	788
NM_004102	1097	63	464
XM_001720756	1097	97	711
XM_001717279	1096	1	1032
XM_001716465	1096	1	822
NM_058165	1096	49	1056
XM_001716884	1095	1	1095
NM_032261	1095	302	862
XM_001128463	1095	1	909
NM_000513	1095	1	1095
NM_001098817	1095	118	804
NM_002012	1095	363	806
NM_021107	1094	342	758
XM_001717038	1094	1	1014
NM_000712	1094	84	974
XM_001715421	1094	1	675
NM_001007563	1093	24	860
NM_015407	1093	69	884
XM_001720251	1093	151	450
NM_198573	1093	425	655
NM_001012758	1092	9	995
XM_001127528	1092	1	1008
NM_032562	1092	68	655
NM_145306	1092	171	536
XM_001130997	1091	559	747
NM_001002755	1091	200	964
NM_175886	1091	82	1038
NM_018960	1091	7	894
NM_018840	1091	189	578
NM_016226	1089	61	609
XM_001714858	1089	1	789
NM_032360	1089	79	927
NM_002492	1088	30	599
NM_006223	1088	36	506
XM_001724369	1088	345	794
NM_005594	1088	309	956
XM_001722557	1087	25	1026
XM_001723424	1087	103	990
NM_001031628	1087	202	495
NM_033117	1087	114	686
NM_004344	1087	48	566
XM_001720690	1087	144	563
XM_001714526	1087	1	492
NM_005298	1086	1	1086
NM_000156	1086	78	788
XM_001715415	1086	1	585
NM_024050	1086	122	430
NM_014301	1086	189	617
NM_001001888	1085	308	958
XM_001717287	1085	198	1025
XM_001715828	1085	288	686
NM_080388	1085	114	425
NM_001010977	1085	7	801
NM_001082618	1085	41	754
NM_001739	1084	57	974
NM_138701	1084	51	590
NM_015920	1084	138	392
NM_024315	1083	213	569
XM_001714632	1083	1	1083
NM_017446	1082	15	1031
NM_007221	1082	24	641
NM_031300	1082	51	671
NM_022100	1081	18	404
XM_001715177	1081	161	877
NM_015965	1081	260	943
XM_001129980	1081	101	1081
NM_052999	1081	68	928
NM_001040032	1080	30	914
XM_001725236	1080	400	1080
NM_001005203	1080	1	1080
NM_002306	1080	152	904
NM_145080	1079	99	899
NM_016100	1079	105	641
XM_001126170	1079	1	498
NM_031297	1079	112	897
XM_001715342	1079	507	1079
XM_001717595	1078	95	1078
NM_032194	1078	20	940
NM_021810	1078	198	695
XM_001715531	1078	1	573
NM_020470	1078	116	997
NM_006705	1078	110	589
NM_005368	1078	81	545
NM_001005781	1078	149	454
NM_024065	1077	104	823
NM_001010875	1077	137	1012
NM_152290	1077	217	801
NM_002302	1077	202	657
XM_001722419	1077	441	587
XM_001719250	1077	1	1077
XM_001714144	1077	1	1077
NM_005052	1077	107	685
NM_138362	1076	21	371
NM_013342	1076	280	1041
NM_006923	1075	40	675
NM_002101	1075	157	543
NM_020386	1075	406	912
NM_020154	1075	14	742
NM_002104	1074	45	839
NM_001105574	1074	1	1074
NM_033416	1074	18	893
NM_016533	1073	92	658
NM_006579	1073	112	804
NM_214710	1073	32	883
NM_144673	1073	161	907
NM_133494	1072	47	955
XM_001713971	1072	1	729
NM_212557	1072	90	719
XM_001718645	1071	1	1071
XM_001721014	1071	106	891
NM_001506	1071	1	1071
NM_001010878	1071	1	1071
XM_001715530	1071	1	546
NM_178552	1070	345	932
XM_001716642	1070	1	789
NM_001013699	1070	76	483
NM_001002269	1070	27	521
NM_015370	1070	128	1000
NM_002602	1069	171	434
XM_001723441	1069	1	510
NM_002966	1069	509	802
NM_130388	1069	1	930
NM_130896	1069	80	805
NM_004160	1069	542	835
XM_001721049	1069	373	777
XM_001718527	1068	1	978
XM_001721387	1068	1	1068
NM_005125	1068	44	868
NM_003090	1068	78	845
NM_145254	1068	87	521
NM_019107	1067	70	591
NM_002528	1067	20	958
NM_153833	1067	6	1046
NM_007069	1067	407	895
NM_001089588	1066	104	991
NM_002403	1066	100	651
NM_004280	1066	28	552
NM_198536	1066	428	997
NM_012145	1066	30	668
XM_001720823	1065	606	803
NM_001102386	1065	1	1065
NM_016208	1065	91	756
NM_020232	1064	44	838
NM_198527	1064	5	427
NM_001017987	1064	45	911
NM_005672	1064	56	427
NM_021254	1064	114	986
NM_033504	1063	115	783
NM_201589	1062	1	1062
XM_001126676	1062	1	615
NM_030811	1062	41	658
NM_005343	1061	189	758
NM_147130	1061	265	870
NM_138442	1061	108	779
NM_001647	1061	276	845
NM_173806	1061	318	926
NM_031446	1061	105	767
NM_018135	1060	13	603
NM_002970	1060	166	681
NM_199337	1060	31	690
NM_001161	1060	359	802
NM_005009	1059	32	595
NM_003665	1059	7	906
NM_032286	1059	44	451
XM_001715424	1059	1	1059
NM_001014812	1058	241	549
XM_001127856	1058	57	1058
NM_005849	1058	54	779
NM_002643	1057	165	824
NM_004108	1057	11	952
XM_001715168	1057	1	744
XM_001714040	1057	1	801
NM_020672	1057	99	413
XM_001720961	1057	629	1057
NM_001459	1056	91	798
NM_001001503	1056	67	393
NM_007082	1056	154	840
NM_006341	1056	112	747
NM_002371	1056	60	521
NM_015964	1055	146	676
NM_007352	1055	116	928
XM_001130267	1055	30	1055
XM_001714874	1055	1	282
XM_001721199	1055	380	571
NM_001014980	1055	33	941
NM_018166	1054	293	790
NM_080574	1054	72	821
XM_001716762	1053	1	840
NM_004477	1053	192	968
XM_001717027	1053	1	828
XM_001132385	1053	1	1053
NM_031916	1052	266	958
NM_001018837	1052	162	857
NM_002949	1052	126	722
NM_002506	1052	170	895
XM_001714661	1052	1	621
XM_001721911	1052	84	662
NM_079420	1052	130	714
XM_001726201	1052	136	435
XM_001715991	1052	1	1011
NM_001001655	1051	196	981
NM_006332	1051	74	826
NM_139240	1051	197	748
NM_002437	1051	57	587
NM_018687	1051	3	758
XM_001716798	1050	1	390
NM_001005915	1050	194	745
NM_002797	1050	20	811
