"Transcript"	"miRNA"	"UTR_length"	"site_position"	"seed_position"	"Seed_kind"	"region12.17"	"Seed47_score"	"Seed50_score"	"Ghybrid"	"Gnucl"	"Gtotal"	"SiteAcc"	"UpsAcc"	"DwsAcc"	"SeedAcc"	"UpAU"	"site_conser"	"seed_conser"	"SiteBegin"	"line_prob"	"quad_prob"
"NM_172716"	"miR-1907"	3732	"2659-2680"	"2674-2680"	"7mer-m8"	1	1.1751	1.553	-25.7	-4.011	-4.625	0.392	0.493	0.326	0.023	0.667	0.602954545454545	0.738428571428571	0.602002967359050	0.67501680598429	0.746154489848411
"NM_172716"	"miR-195"	3732	"2640-2681"	"2674-2680"	"7mer-m8"	1	1.1751	1.553	-21.2	-0.223	4.787	0.435	0.484	0.328	0.023	0.7	0.696880952380952	0.738428571428571	0.594955489614243	0.65094377505122	0.731267139369286
"NM_172716"	"miR-202-3p"	3732	"3087-3107"	"3102-3107"	"6mer"	0	0.851	0.8519	-22.4	-0.199	-3.061	0.241	0.258	0.338	0.089	0.4	0.182666666666667	0.0253333333333333	0.760756676557863	0.379246178197227	0.432437530968002
"NM_172716"	"miR-202-3p"	3732	"2658-2663"	"2658-2663"	"7mer-A1"	0	0.851	1.5179	-13.9	-4.438	-13.013	0.685	0.469	0.347	0.685	0.667	0.999833333333333	0.999833333333333	0.601632047477745	0.762790011987088	0.749878203378595
"NM_172716"	"miR-20a"	3732	"2374-2389"	"2384-2389"	"6mer"	0	0.851	0.8519	-12.7	-3.623	-8.756	0.772	0.194	0.302	0.559	0.633	0.1210625	0.300166666666667	0.496290801186944	0.561336566911365	0.548216170935586
"NM_172716"	"miR-20b"	3732	"2359-2389"	"2384-2389"	"6mer"	0	0.851	0.8519	-13.5	-1.109	2.103	0.51	0.231	0.302	0.559	0.667	0.065	0.300166666666667	0.490727002967359	0.460646532065075	0.45628085809558
"NM_172716"	"miR-221"	3732	"3078-3099"	"3094-3099"	"6mer"	0	0.851	0.8519	-22	-0.521	1.86	0.259	0.277	0.129	0.375	0.4	0.159	0.383	0.757418397626113	0.393919570251019	0.412625104697916
"NM_172716"	"miR-222"	3732	"3078-3099"	"3094-3099"	"6mer"	0	0.851	0.8519	-27.2	-0.54	-3.34	0.259	0.277	0.129	0.375	0.4	0.159	0.383	0.757418397626113	0.399816590832522	0.443422226125431
"NM_172716"	"miR-322"	3732	"2662-2681"	"2674-2680"	"7mer-m8"	1	1.1751	1.553	-27	-0.721	-6.234	0.326	0.503	0.328	0.023	0.633	0.56325	0.738428571428571	0.603115727002967	0.650009992973107	0.69880881141113
"NM_172716"	"miR-497"	3732	"2663-2681"	"2674-2680"	"7mer-m8"	1	1.1751	1.553	-27.6	-0.561	-6.923	0.308	0.504	0.328	0.023	0.667	0.540263157894737	0.738428571428571	0.603486646884273	0.652073356822967	0.693741461781148
"NM_172716"	"miR-761"	3732	"2662-2681"	"2676-2681"	"7mer-A1"	0	0.851	1.5179	-20.4	-0.64	0.366	0.326	0.503	0.328	0.002	0.633	0.56325	0.947333333333333	0.603115727002967	0.648032110025545	0.686269215416653
"NM_172716"	"miR-93"	3732	"2357-2389"	"2384-2389"	"6mer"	0	0.851	0.8519	-16	-1.109	3.835	0.483	0.27	0.302	0.559	0.667	0.0615757575757576	0.300166666666667	0.489985163204748	0.448710670802751	0.431956900594536
"NM_172716"	"miR-98"	3732	"3096-3108"	"3102-3107"	"6mer"	0	0.851	0.8519	-15.7	-0.357	1.208	0.213	0.211	0.304	0.089	0.433	0.268	0.0253333333333333	0.764094955489614	0.362497931969049	0.41173732827535
"NM_172716"	"miR-98"	3732	"2645-2664"	"2657-2663"	"8mer"	0	0.851	2.7436	-21.8	-5.051	-14.097	0.504	0.514	0.293	0.723	0.633	0.9795	0.999857142857143	0.596810089020771	0.824437335945638	0.826603380247119
"NM_172728"	"miR-124"	2873	"2519-2531"	"2526-2531"	"offset-6mer"	0	0.851	0.5654	-18.9	-0.066	-10.826	0.455	0.562	0.578	0.248	0.533	0.97776923076923	0.9935	0.797134670487106	0.658345617977852	0.598064148160915
"NM_172728"	"miR-138"	2873	"1418-1440"	"1435-1440"	"6mer"	0	0.851	0.8519	-27	-0.677	-15.723	0.377	0.374	0.547	0.322	0.7	0.819478260869565	0.928666666666667	0.166189111747851	0.517160181882262	0.364083641702548
"NM_172734"	"miR-125a-5p"	4557	"2702-2722"	"2715-2721"	"8mer"	0	0.851	2.7436	-22.6	-0.29	-3.889	0.298	0.369	0.336	0.243	0.633	0.0340952380952381	0.0911428571428571	0.403728704596593	0.617742483485783	0.643663930495442
"NM_172734"	"miR-125b-5p"	4557	"2694-2722"	"2715-2721"	"8mer"	1	1.1751	2.7436	-22.7	-0.64	-0.798999999999999	0.299	0.36	0.336	0.243	0.667	0.0254482758620690	0.0911428571428571	0.401157184185149	0.63829756188952	0.684313812095026
"NM_172734"	"miR-30a"	4557	"2712-2737"	"2731-2736"	"offset-6mer"	0	0.851	0.5654	-19	-0.787	5.342	0.305	0.327	0.383	0.229	0.7	0.046	0.0396666666666667	0.406943105110897	0.328015291731383	0.340121993412836
"NM_172734"	"miR-30b"	4557	"2695-2737"	"2731-2736"	"offset-6mer"	0	0.851	0.5654	-18.2	-0.636	12.758	0.312	0.366	0.383	0.229	0.633	0.0285581395348837	0.0396666666666667	0.40147862423658	0.305755503154598	0.291177886436096
"NM_172734"	"miR-30c"	4557	"2719-2737"	"2731-2736"	"offset-6mer"	0	0.851	0.5654	-16.6	-0.242	-1.452	0.371	0.259	0.383	0.229	0.667	0.0423684210526316	0.0396666666666667	0.40919318547091	0.352817980463197	0.39331444141092
"NM_172734"	"miR-30d"	4557	"2712-2737"	"2731-2736"	"offset-6mer"	0	0.851	0.5654	-19.4	-0.787	4.942	0.305	0.327	0.383	0.229	0.7	0.046	0.0396666666666667	0.406943105110897	0.328428632675833	0.335975459608567
"NM_172734"	"miR-30e"	4557	"2712-2737"	"2731-2736"	"offset-6mer"	0	0.851	0.5654	-20	-0.86	4.342	0.305	0.327	0.383	0.229	0.7	0.046	0.0396666666666667	0.406943105110897	0.329295393704523	0.331314894254447
"NM_172734"	"miR-351"	4557	"2702-2722"	"2715-2721"	"8mer"	0	0.851	2.7436	-25.6	-1.166	-6.889	0.298	0.369	0.336	0.243	0.633	0.0340952380952381	0.0911428571428571	0.403728704596593	0.624193705173758	0.61473005336725
"NM_172734"	"miR-384-5p"	4557	"2702-2737"	"2731-2736"	"offset-6mer"	0	0.851	0.5654	-17	-3.752	11.076	0.314	0.369	0.383	0.229	0.633	0.0335555555555556	0.0396666666666667	0.403728704596593	0.323739077344416	0.388849254788898
"NM_172734"	"miR-543"	4557	"2718-2735"	"2729-2734"	"6mer"	0	0.851	0.8519	-16	-0.182	-3.191	0.39	0.267	0.369	0.308	0.667	0.0373333333333333	0.0173333333333333	0.408871745419479	0.392351057194898	0.453488288997747
"NM_172734"	"miR-670"	4557	"2703-2722"	"2716-2722"	"8mer"	0	0.851	2.7436	-21.7	-0.134	-3.115	0.296	0.372	0.336	0.326	0.6	0.03555	0.0902857142857143	0.404050144648023	0.610265047635753	0.625200462274249
"NM_172769"	"miR-181a"	2183	"1073-1104"	"1099-1104"	"6mer"	0	0.851	0.8519	-16.1	-2.541	-1.119	0.49	0.256	0.42	0.648	0.767	0.41965625	0.003	0.0480274442538593	0.330419272966092	0.468311944780952
"NM_172769"	"miR-181b"	2183	"1074-1104"	"1099-1104"	"6mer"	0	0.851	0.8519	-18.2	-2.751	-3.938	0.492	0.275	0.42	0.648	0.767	0.404032258064516	0.003	0.048885077186964	0.339070455213011	0.44956899538163
"NM_172769"	"miR-181c"	2183	"1073-1104"	"1099-1104"	"6mer"	0	0.851	0.8519	-16.6	-2.466	-1.619	0.49	0.256	0.42	0.648	0.767	0.41965625	0.003	0.0480274442538593	0.330685151560557	0.456782513938654
"NM_172769"	"miR-181d"	2183	"1074-1104"	"1099-1104"	"6mer"	0	0.851	0.8519	-17.1	-2.751	-2.838	0.492	0.275	0.42	0.648	0.767	0.404032258064516	0.003	0.048885077186964	0.337915306704851	0.469802061803104
"NM_172769"	"miR-543"	2183	"1085-1104"	"1099-1104"	"offset-6mer"	1	1.1751	0.5654	-22.1	-2.295	-9.799	0.468	0.472	0.42	0.648	0.667	0.09335	0.003	0.0583190394511149	0.360164053163494	0.377145973213139
"NM_172772"	"miR-106a"	8081	"6304-6322"	"6317-6322"	"6mer"	0	0.851	0.8519	-18.9	-0.652	-11.976	0.434	0.173	0.445	0.511	0.6	0.026	0.000333333333333333	0.710915893932	0.484365818893561	0.489685344545916
"NM_172772"	"miR-106b"	8081	"6299-6322"	"6317-6322"	"6mer"	1	1.1751	0.8519	-16.6	-0.719	-2.827	0.348	0.297	0.445	0.511	0.567	0.06225	0.000333333333333333	0.710102489019034	0.474994657012085	0.462097689002324
"NM_172772"	"miR-125a-5p"	8081	"3463-3487"	"3481-3486"	"7mer-A1"	0	0.851	1.5179	-22.7	-0.484	-9.542	0.418	0.229	0.321	0.202	0.667	0.29948	0.519666666666667	0.248739222384903	0.516318547994267	0.500134683586484
"NM_172772"	"miR-125b-5p"	8081	"3463-3487"	"3481-3486"	"7mer-A1"	0	0.851	1.5179	-23.9	-0.484	-10.742	0.418	0.229	0.321	0.202	0.667	0.29948	0.519666666666667	0.248739222384903	0.517720582053241	0.479318095642976
"NM_172772"	"miR-17"	8081	"6304-6322"	"6317-6322"	"6mer"	0	0.851	0.8519	-18.9	-0.652	-11.976	0.434	0.173	0.445	0.511	0.6	0.026	0.000333333333333333	0.710915893932	0.484365818893561	0.489685344545916
"NM_172772"	"miR-1897-5p"	8081	"3814-3833"	"3827-3832"	"6mer"	1	1.1751	0.8519	-18.9	-2.21	-0.587999999999997	0.263	0.453	0.545	0.221	0.867	0.9788	0.999666666666667	0.305840247275094	0.564063388438144	0.542653382538454
"NM_172772"	"miR-20a"	8081	"6304-6322"	"6317-6322"	"6mer"	0	0.851	0.8519	-17	-0.652	-10.076	0.434	0.173	0.445	0.511	0.6	0.026	0.000333333333333333	0.710915893932	0.48214507068066	0.476158054447054
"NM_172772"	"miR-20b"	8081	"6304-6322"	"6317-6322"	"6mer"	0	0.851	0.8519	-17.5	-0.652	-10.576	0.434	0.173	0.445	0.511	0.6	0.026	0.000333333333333333	0.710915893932	0.482729419591359	0.479737285197435
"NM_172772"	"miR-34a"	8081	"3828-3844"	"3838-3843"	"7mer-A1"	0	0.851	1.5179	-21.5	-2.319	-6.097	0.37	0.262	0.76	0.6	0.833	0.999294117647059	1	0.308117781031397	0.658283365717057	0.722554582980783
"NM_172772"	"miR-34b-5p"	8081	"3832-3843"	"3838-3843"	"7mer-A1"	0	0.851	1.5179	-18.7	-2.146	-11.433	0.362	0.297	0.745	0.6	0.8	0.999166666666667	1	0.30876850496177	0.673587338699034	0.696259105014206
"NM_172772"	"miR-34c"	8081	"3832-3843"	"3838-3843"	"7mer-A1"	0	0.851	1.5179	-18.4	-2.146	-11.133	0.362	0.297	0.745	0.6	0.8	0.999166666666667	1	0.30876850496177	0.673278797681991	0.69681297933282
"NM_172772"	"miR-351"	8081	"3468-3487"	"3481-3486"	"7mer-A1"	0	0.851	1.5179	-25.6	-0.484	-12.977	0.356	0.366	0.321	0.202	0.7	0.3515	0.519666666666667	0.249552627297869	0.526743782665184	0.46708722735552
"NM_172772"	"miR-449a"	8081	"3828-3844"	"3838-3843"	"7mer-A1"	0	0.851	1.5179	-20	-2.319	-4.597	0.37	0.262	0.76	0.6	0.833	0.999294117647059	1	0.308117781031397	0.656703481228938	0.724998513100969
"NM_172772"	"miR-449b"	8081	"3828-3843"	"3838-3843"	"7mer-A1"	0	0.851	1.5179	-20.9	-1.774	-5.817	0.346	0.262	0.745	0.6	0.833	0.999375	1	0.308117781031397	0.648710465350654	0.708644386076561
"NM_172772"	"miR-449c"	8081	"3828-3843"	"3838-3843"	"7mer-A1"	0	0.851	1.5179	-21.6	-1.452	-6.517	0.346	0.262	0.745	0.6	0.833	0.999375	1	0.308117781031397	0.648333974298375	0.706515913513026
"NM_172772"	"miR-670"	8081	"3463-3487"	"3481-3487"	"8mer"	0	0.851	2.7436	-23.8	-4.051	-10.642	0.418	0.229	0.321	0.203	0.667	0.29948	0.560714285714286	0.248739222384903	0.6888399464292	0.750258661963086
"NM_172772"	"miR-9"	8081	"3812-3833"	"3828-3833"	"6mer"	0	0.851	0.8519	-12.2	-0.243	7.317	0.276	0.471	0.545	0.221	0.833	0.974727272727273	0.999166666666667	0.305514885309907	0.519279385852792	0.488280273929570
"NM_172772"	"miR-9"	8081	"2917-2958"	"2953-2958"	"offset-6mer"	0	0.851	0.5654	-15	-7.215	4.223	0.464	0.387	0.3	0.956	0.667	0.938857142857143	0.95	0.159915405889052	0.426571686996591	0.492983391095395
"NM_172772"	"miR-93"	8081	"6304-6322"	"6317-6322"	"6mer"	0	0.851	0.8519	-17	-0.652	-10.076	0.434	0.173	0.445	0.511	0.6	0.026	0.000333333333333333	0.710915893932	0.48214507068066	0.476158054447054
"NM_172773"	"miR-124"	3201	"1584-1604"	"1598-1604"	"7mer-m8"	0	0.851	1.553	-21.8	-0.656	-3.472	0.224	0.447	0.335	0.068	0.867	0.996809523809524	0.994714285714286	0.0217785843920145	0.510134486192503	0.431180007150475
"NM_172773"	"miR-181a"	3201	"1591-1618"	"1612-1618"	"7mer-m8"	0	0.851	1.553	-21.2	-1.713	-5.979	0.267	0.285	0.428	0.168	0.833	0.596535714285714	0.0957142857142857	0.0260133091349062	0.387187521355294	0.548837991211666
"NM_172773"	"miR-181b"	3201	"1600-1618"	"1612-1618"	"7mer-m8"	0	0.851	1.553	-20.2	-0.248	-7.161	0.236	0.226	0.428	0.168	0.733	0.406421052631579	0.0957142857142857	0.0314579552329099	0.368879947205868	0.488312299393046
"NM_172773"	"miR-181c"	3201	"1591-1618"	"1612-1618"	"7mer-m8"	0	0.851	1.553	-19.2	-1.659	-3.979	0.267	0.285	0.428	0.168	0.833	0.596535714285714	0.0957142857142857	0.0260133091349062	0.384770587135813	0.603213963392547
"NM_172773"	"miR-181d"	3201	"1600-1618"	"1612-1618"	"7mer-m8"	0	0.851	1.553	-17.5	-0.066	-4.461	0.236	0.226	0.428	0.168	0.733	0.406421052631579	0.0957142857142857	0.0314579552329099	0.365293970531856	0.561771192887672
"NM_172773"	"miR-543"	3201	"1596-1618"	"1613-1618"	"offset-6mer"	1	1.1751	0.5654	-18.4	-0.137	-2.53	0.203	0.329	0.428	0.048	0.767	0.509652173913044	0.0893333333333333	0.029038112522686	0.275028681491268	0.404418886575866
"NM_172784"	"miR-103"	3378	"2337-2375"	"2368-2374"	"7mer-m8"	0	0.851	1.553	-24.5	-0.78	2.993	0.384	0.432	0.276	0.221	0.467	0.00348717948717949	0	0.384387936132466	0.418100872756403	0.332402832216556
"NM_172784"	"miR-107"	3378	"2337-2375"	"2368-2374"	"7mer-m8"	0	0.851	1.553	-24.5	-0.78	2.993	0.384	0.432	0.276	0.221	0.467	0.00348717948717949	0	0.384387936132466	0.418100872756403	0.332402832216556
"NM_172784"	"miR-15a"	3378	"2356-2375"	"2369-2375"	"7mer-m8"	0	0.851	1.553	-19.9	-1.151	-2.415	0.466	0.289	0.276	0.138	0.467	0.0033	0.000142857142857143	0.395623891188646	0.450846338359944	0.458698833282244
"NM_172784"	"miR-15a"	3378	"2383-2401"	"2396-2401"	"6mer"	0	0.851	0.8519	-22.3	-0.141	-0.769000000000002	0.138	0.44	0.411	0.232	0.567	0.00126315789473684	0.000166666666666667	0.411590774689533	0.329798701892320	0.391484598710977
"NM_172784"	"miR-15b"	3378	"2337-2375"	"2369-2375"	"7mer-m8"	0	0.851	1.553	-19.7	-1.026	7.793	0.384	0.432	0.276	0.138	0.467	0.00348717948717949	0.000142857142857143	0.384387936132466	0.415011813763188	0.417494704105149
"NM_172784"	"miR-15b"	3378	"2386-2401"	"2396-2401"	"6mer"	0	0.851	0.8519	-23.4	-0.114	-0.407	0.128	0.379	0.411	0.232	0.6	0.001375	0.000166666666666667	0.413364872856298	0.321825907780836	0.351589829300901
"NM_172784"	"miR-16"	3378	"2338-2375"	"2369-2375"	"7mer-m8"	0	0.851	1.553	-20.2	-1.149	6.859	0.389	0.44	0.276	0.138	0.5	0.00289473684210526	0.000142857142857143	0.384979302188054	0.424674427834401	0.426608671256818
"NM_172784"	"miR-16"	3378	"2373-2401"	"2396-2401"	"6mer"	0	0.851	0.8519	-20.7	-0.123	0.922000000000001	0.213	0.482	0.411	0.232	0.567	0.00096551724137931	0.000166666666666667	0.405677114133649	0.348967463282454	0.41867694212586
"NM_172784"	"miR-1906"	3378	"2337-2374"	"2369-2374"	"6mer"	0	0.851	0.8519	-25.4	-0.78	1.55	0.394	0.432	0.276	0.16	0.467	0.00355263157894737	0	0.384387936132466	0.338164768632003	0.248770885462796
"NM_172784"	"miR-1907"	3378	"2338-2376"	"2369-2375"	"7mer-m8"	0	0.851	1.553	-25.3	-0.176	4.551	0.379	0.44	0.275	0.138	0.5	0.00282051282051282	0.000142857142857143	0.384979302188054	0.41558806466924	0.309149990398493
"NM_172784"	"miR-1907"	3378	"2390-2402"	"2396-2401"	"6mer"	0	0.851	0.8519	-18.5	-0.138	-3.159	0.162	0.218	0.413	0.232	0.533	0.00107692307692308	0.000166666666666667	0.415730337078652	0.318394215683304	0.412379414414277
"NM_172784"	"miR-195"	3378	"2338-2375"	"2369-2375"	"7mer-m8"	0	0.851	1.553	-18	-1.149	9.059	0.389	0.44	0.276	0.138	0.5	0.00289473684210526	0.000142857142857143	0.384979302188054	0.42216045209426	0.461092055715563
"NM_172784"	"miR-195"	3378	"2389-2401"	"2396-2401"	"6mer"	0	0.851	0.8519	-18.4	-0.114	-0.117999999999999	0.157	0.255	0.411	0.232	0.567	0.00153846153846154	0.000166666666666667	0.415138971023063	0.317393513458859	0.407636420121765
"NM_172784"	"miR-322"	3378	"2335-2375"	"2369-2375"	"7mer-m8"	0	0.851	1.553	-17.5	-0.254	14.475	0.373	0.43	0.276	0.138	0.467	0.00473170731707317	0.000142857142857143	0.383205204021289	0.392703928411072	0.392059532426236
"NM_172784"	"miR-322"	3378	"2375-2401"	"2396-2401"	"6mer"	0	0.851	0.8519	-19.8	-0.124	1.759	0.229	0.469	0.411	0.232	0.567	0.00103703703703704	0.000166666666666667	0.406859846244826	0.350559352350428	0.425370863197793
"NM_172784"	"miR-497"	3378	"2356-2375"	"2369-2375"	"7mer-m8"	0	0.851	1.553	-23.8	-1.548	-6.315	0.466	0.289	0.276	0.138	0.467	0.0033	0.000142857142857143	0.395623891188646	0.45687296307435	0.407636305925797
"NM_172784"	"miR-497"	3378	"2381-2401"	"2396-2401"	"6mer"	0	0.851	0.8519	-26.4	-0.395	-4.83	0.219	0.374	0.411	0.232	0.6	0.00119047619047619	0.000166666666666667	0.410408042578356	0.349511147152053	0.322481476719779
"NM_172788"	"miR-9"	5067	"3500-3520"	"3513-3519"	"7mer-m8"	1	1.1751	1.553	-27.6	-5.525	-19.208	0.481	0.496	0.478	0.517	0.467	0.928571428571429	1	0.47025016903313	0.722086334086257	0.741077275996455
"NM_172790"	"miR-124"	6615	"6577-6591"	"6586-6591"	"6mer"	1	1.1751	0.8519	-20.9	-6.796	-12.273	0.504	0.205	0.579	0.618	0.5	1	1	0.988432267884323	0.733776764688916	0.750480215307261
"NM_172790"	"miR-139-5p"	6615	"6558-6570"	"6565-6570"	"offset-6mer"	0	0.851	0.5654	-12.4	-0.21	-1.154	0.283	0.229	0.282	0.372	0.367	0.999153846153846	1	0.982648401826484	0.523531620330148	0.379724844161758
"NM_172790"	"miR-26a"	6615	"3904-3930"	"3924-3929"	"7mer-A1"	0	0.851	1.5179	-15.5	-2.909	-11.209	0.536	0.123	0.354	0.241	0.433	0.998814814814815	1	0.174733637747336	0.560272798946772	0.69987518547439
"NM_172790"	"miR-26b"	6615	"3895-3930"	"3924-3929"	"7mer-A1"	0	0.851	1.5179	-16.5	-0.434	6.475	0.407	0.227	0.354	0.241	0.367	0.998083333333333	1	0.171993911719939	0.463919591816145	0.66486898705954
"NM_172790"	"miR-763"	6615	"6553-6579"	"6574-6579"	"offset-6mer"	1	1.1751	0.5654	-21.8	-0.193	-3.899	0.304	0.155	0.508	0.315	0.3	0.999185185185185	1	0.981126331811263	0.565201808759425	0.723671278732109
"NM_172790"	"miR-9"	6615	"6572-6608"	"6601-6607"	"7mer-m8"	1	1.1751	1.553	-19.4	-3.394	-4.673	0.444	0.308	0.99	0.295	0.5	1	1	0.986910197869102	0.824741906203105	0.767560116360179
"NM_172805"	"miR-763"	4058	"3912-3929"	"3922-3928"	"7mer-m8"	0	0.851	1.553	-26.8	-2.242	-5.858	0.304	0.413	0.363	0.319	0.733	1	1	0.491289198606272	0.6236454434597	0.640748738744299
"NM_172806"	"miR-130a"	4325	"4226-4241"	"4236-4241"	"offset-6mer"	0	0.851	0.5654	-18.9	-1.076	-5.674	0.378	0.465	0.382	0.295	0.633	0.98875	0.993666666666667	0.79460580912863	0.595746939818617	0.593326424682269
"NM_172806"	"miR-130b"	4325	"4221-4241"	"4236-4241"	"offset-6mer"	0	0.851	0.5654	-19.4	-1.016	-7.361	0.444	0.535	0.382	0.295	0.7	0.991047619047619	0.993666666666667	0.784232365145228	0.63180559365176	0.651121581353185
"NM_172806"	"miR-19a"	4325	"4216-4242"	"4236-4241"	"7mer-A1"	1	1.1751	1.5179	-27.4	-2.725	-11.271	0.432	0.559	0.375	0.295	0.7	0.990555555555556	0.993666666666667	0.773858921161826	0.758189863498265	0.838430830866528
"NM_172806"	"miR-19b"	4325	"4216-4242"	"4236-4241"	"7mer-A1"	1	1.1751	1.5179	-28.3	-6.725	-12.171	0.432	0.559	0.375	0.295	0.7	0.990555555555556	0.993666666666667	0.773858921161826	0.769947181011418	0.845478983064838
"NM_172806"	"miR-301a"	4325	"4225-4241"	"4236-4241"	"offset-6mer"	0	0.851	0.5654	-17.2	-1.016	-4.898	0.377	0.496	0.382	0.295	0.633	0.989411764705882	0.993666666666667	0.79253112033195	0.599769116280961	0.561625694851727
"NM_172806"	"miR-301b"	4325	"4218-4241"	"4236-4241"	"offset-6mer"	0	0.851	0.5654	-16.9	-1.616	-2.378	0.43	0.587	0.382	0.295	0.7	0.99075	0.993666666666667	0.778008298755187	0.62579470233315	0.609995605021946
"NM_172806"	"miR-466h"	4325	"4227-4243"	"4237-4243"	"7mer-m8"	0	0.851	1.553	-22.6	-1.995	-10.401	0.438	0.421	0.349	0.357	0.633	0.989411764705882	0.998428571428571	0.796680497925311	0.723867024070524	0.777763649255926
"NM_172806"	"miR-466j"	4325	"4223-4243"	"4237-4243"	"7mer-m8"	0	0.851	1.553	-26.6	-2.002	-14.781	0.444	0.516	0.349	0.357	0.667	0.991238095238095	0.998428571428571	0.788381742738589	0.742252790540533	0.827400925319333
"NM_172806"	"miR-721"	4325	"4219-4241"	"4236-4241"	"offset-6mer"	0	0.851	0.5654	-19.2	-2.536	-5.898	0.441	0.585	0.382	0.295	0.667	0.991347826086956	0.993666666666667	0.780082987551867	0.633415730762843	0.645711744311917
"NM_172827"	"miR-153"	5181	"4418-4435"	"4428-4434"	"7mer-m8"	1	1.1751	1.553	-21.5	-4.761	-7.575	0.266	0.386	0.606	0.509	0.567	0.999833333333333	1	0.623395853899309	0.700198429698509	0.71437377686813
"NM_172827"	"miR-181a"	5181	"4145-4179"	"4174-4179"	"6mer"	0	0.851	0.8519	-15.8	-1.931	-8.04	0.525	0.43	0.112	0.28	0.8	0.728542857142857	0.279	0.488647581441264	0.474707708765318	0.64925746553188
"NM_172827"	"miR-181b"	5181	"4148-4179"	"4174-4179"	"6mer"	0	0.851	0.8519	-17.4	-1.05	-10.827	0.536	0.395	0.112	0.28	0.8	0.70309375	0.279	0.490128331688055	0.476677290038325	0.613065289428427
"NM_172827"	"miR-181c"	5181	"4145-4179"	"4174-4179"	"6mer"	0	0.851	0.8519	-17	-1.931	-9.24	0.525	0.43	0.112	0.28	0.8	0.728542857142857	0.279	0.488647581441264	0.476108341916353	0.648870632870863
"NM_172827"	"miR-181d"	5181	"4145-4179"	"4174-4179"	"6mer"	0	0.851	0.8519	-17.7	-3.311	-9.94	0.525	0.43	0.112	0.28	0.8	0.728542857142857	0.279	0.488647581441264	0.482186802516528	0.69009325457559
"NM_172827"	"miR-26a"	5181	"4381-4418"	"4411-4417"	"8mer"	1	1.1751	2.7436	-23.3	-2.177	-0.455000000000002	0.372	0.271	0.297	0.465	0.367	0.590105263157895	1	0.605133267522211	0.751770087033731	0.86302661053715
"NM_172827"	"miR-26b"	5181	"4387-4418"	"4411-4417"	"8mer"	0	0.851	2.7436	-19.8	-2.121	-0.529	0.356	0.258	0.297	0.465	0.4	0.66109375	1	0.608094768015795	0.733642829883245	0.794934417591823
"NM_172827"	"miR-27a"	5181	"4031-4048"	"4042-4047"	"7mer-A1"	0	0.851	1.5179	-14.7	-0.012	-3.272	0.375	0.445	0.477	0.091	0.7	0.200444444444444	0.1225	0.432379072063179	0.5438857363507	0.697827915508333
"NM_172827"	"miR-27b"	5181	"4009-4048"	"4042-4047"	"7mer-A1"	0	0.851	1.5179	-15	-1.178	4.334	0.413	0.359	0.477	0.091	0.733	0.09145	0.1225	0.421520236920039	0.529632480110886	0.629725595908051
"NM_172827"	"miR-30a"	5181	"3978-4004"	"3999-4004"	"offset-6mer"	0	0.851	0.5654	-11.9	-1.451	-3.289	0.459	0.408	0.514	0.565	0.533	0.0116296296296296	0.0166666666666667	0.406219151036525	0.406265349676938	0.544723653605395
"NM_172827"	"miR-30b"	5181	"3989-4004"	"3999-4004"	"offset-6mer"	1	1.1751	0.5654	-13.9	-1.386	-5.418	0.381	0.53	0.514	0.565	0.533	0.0131875	0.0166666666666667	0.411648568608095	0.432877326350071	0.598144274243620
"NM_172827"	"miR-30c"	5181	"3988-4004"	"3999-4004"	"offset-6mer"	1	1.1751	0.5654	-14.5	-1.386	-6.307	0.399	0.512	0.514	0.565	0.5	0.0135294117647059	0.0166666666666667	0.411154985192498	0.43159212770254	0.58235388729796
"NM_172827"	"miR-30d"	5181	"3978-4004"	"3999-4004"	"offset-6mer"	0	0.851	0.5654	-11.5	-1.451	-2.889	0.459	0.408	0.514	0.565	0.533	0.0116296296296296	0.0166666666666667	0.406219151036525	0.405813677981436	0.546603372964985
"NM_172827"	"miR-30e"	5181	"3978-4004"	"3999-4004"	"offset-6mer"	0	0.851	0.5654	-15.2	-1.539	-6.589	0.459	0.408	0.514	0.565	0.533	0.0116296296296296	0.0166666666666667	0.406219151036525	0.410323142452380	0.530320596103718
"NM_172827"	"miR-384-5p"	5181	"3992-4004"	"3999-4004"	"offset-6mer"	0	0.851	0.5654	-11.7	-1.755	-5.458	0.436	0.451	0.514	0.565	0.567	0.0111538461538462	0.0166666666666667	0.413129318854886	0.421070897569439	0.59729296987966
"NM_172827"	"miR-448"	5181	"4405-4435"	"4429-4434"	"6mer"	0	0.851	0.8519	-17.7	-0.203	4.815	0.312	0.367	0.606	0.438	0.467	0.999645161290323	1	0.616979269496545	0.538506049676501	0.597093450123807
"NM_172827"	"miR-543"	5181	"4141-4179"	"4174-4179"	"offset-6mer"	0	0.851	0.5654	-17.4	-0.555	-2.664	0.476	0.547	0.112	0.28	0.8	0.755769230769231	0.279	0.486673247778875	0.414246325992970	0.563278093575022
"NM_172827"	"miR-669h-3p"	5181	"4409-4434"	"4429-4434"	"offset-6mer"	0	0.851	0.5654	-12.2	-1.283	6.198	0.326	0.316	0.555	0.438	0.5	1	1	0.618953603158934	0.504876369500527	0.465523708005919
